,rating,review,app,source
182,4,Could use more than one photo. Often the request is dismissed without explanation.,FindItFixIt,Google
183,5,Easy user friendly,FindItFixIt,Google
184,3,Ok,FindItFixIt,Google
185,5,Good app to report unwanted things where you live.,FindItFixIt,Google
186,1,Very Very Very slow response if any... Don't use this app if you want anything done right away. Just call 911.,FindItFixIt,Google
187,5,"I exclusively use this app to report homeless people, time to clean this dump up. Snowflakes that have never ventured beyond their daddy's watchful gaze dont have a clue what is actually happening in this city. Cant walk more than two blocks without someone shooting a needle in his arm, there are heroine block parties happening in Belltown every day. Tents clogging up the sidewalks, and I've seen enough grown men taking a dump on the wall of my building to last the rest of my life",FindItFixIt,Google
188,5,Very helpful for cleaning up trash,FindItFixIt,Google
189,1,A cruel app used by even crueler people to try and arrest and report homeless people in Seattle. The Seattle government should be ashamed for making this anti American app.,FindItFixIt,Google
190,3,"Submit button no longer works for graffiti, else 5 stars. Have had trash and needles dumped by degens without care on playgrounds, yards, and street corners cleaned up promptly.",FindItFixIt,Google
191,5,Unless you ever walk outside your house or apartment and find needles and poop in around your area and bus stop you are unware and out of touch. You never get down into the streets every day to be threatened by meth and heroin addicts. You do not have a clue. You never ride the bus. You live in a world out of touch with what is really happening in Seattle.,FindItFixIt,Google
192,5,"Reported some needles found nearby Denny park, and they cleaned it up by the next morning. Huge Kudos and thanks to the developers and workers of this project!",FindItFixIt,Google
193,5,No more guessing what the address is. App does it for you.,FindItFixIt,Google
194,1,"The cities way to punish homelessness, a problem it is unwilling to solve",FindItFixIt,Google
195,3,"What happened to the ""abandoned car"" option?? Bring it back! Glad you included bike/scooter complaints and health violations as categories.",FindItFixIt,Google
196,4,"overall, a helpful app. Sometimes the GPS locator is flakey and sometimes things don't get addressed as quickly as I think they should, but still way better than trying to figure out who to call or something. One thing I would like to see added is the ability to edit or cancel requests. A few times I have reported something and then the problem was addressed before anyone at the city likely even saw my request. Another mention that the ability to modify or delete requests would be very welcome!",FindItFixIt,Google
197,5,The signs I reported were fixed!,FindItFixIt,Google
198,5,Thank you for picking up the illegality dumped garbage.,FindItFixIt,Google
199,5,I've been very happy with this app when I've needed city services.,FindItFixIt,Google
200,1,Bad. Facist.,FindItFixIt,Google
201,5,"Great for reporting illegal dumping and needles, gets cleaned up really quick. Odd reviews though, lots of people are confused about this app's purpose it seems",FindItFixIt,Google
202,5,Seems to work well enough as intended and easier than reporting via website. For those bleeding hearts that don't even live in this city: Kindly mind your own business. You have no stake in this matter and don't have to deal with the constant trouble brought about by these people. It's too bad there are people that think they're above the law because they're poor or homeless.,FindItFixIt,Google
203,1,App never opens. Pixel 3 with all updates,FindItFixIt,Google
204,1,Will not open. Absolutely worthless.,FindItFixIt,Google
205,1,Won't open. Google pixel 3 with Android 10,FindItFixIt,Google
206,1,I've installed and uninstalled several times. The app will not open. I keep getting a message asking if I would like to report there is a problem. Which I do everytime.,FindItFixIt,Google
207,1,App crashes on every open attempt.,FindItFixIt,Google
208,5,"Great to have an option to report things affecting your home and neighborhood. I've had so much illegal dumping, and litter, and illegal fires, and exposed needles, and vandalism, and sidewalk blockage, and public urination, and trespassing, and junk cars dumped, and open drug use, and that's just from the year I've been in this part of town. I never knew what to do, and calling other city services always went no where, so kudos for having some way of expressing concerns and having them addressed",FindItFixIt,Google
209,5,"Used this app multiple times to report pedestrian signal issues, road markings, and illegal dumping. All resolved with a couple weeks at most. This is a great engagement tool!",FindItFixIt,Google
